review,label
够了没！,6
这已经是头条了，他们已经做了你们那么久的头条了，能不能放过他们这一次？,6
能不能不要再去打扰他们的家人朋友！,6
还有那些对他们俩怀疑的，对他不爽的，麻烦你们仔细想想爱的最基本是什么？,6
我本来不想骂投行，想忍了。,6
别逗了，你们以为我是傻逼啊。,6
让我说你们好，没门。,6
要不是有PEGGY抗着，我得被他们欺负死。,6
真是无赖。,6
啊啊啊啊啊！,6
硬盘换就换呗，麻痹的里面我这些年存的图频，我的压箱货就这样没了吗？,6
谁来给我一刀吧！,6
谁说射手是幸运星？,6
大裤衩同理，早干嘛来着..,6
//@TV老王:都是找辙；大裤衩同理，早干嘛来着！[怒骂],6
尼玛的，淘宝买裤子回去不试过就洗。,6
洗了说自己不喜欢这裤子叫退货，退尼玛啊。,6
不喜欢洗个鸟！！！,6
SB一个！,6
1大清早的遇到几个脑残的，能不发飙嘛！！！,6
//@马徐骏Cain:所以像你这种货，骂你算骂的太轻了，真的是脑子里有屎。,6
行啊，打算怎么着呢？,6
对骂我从来没怕过，你们也就只能考虑暗杀了，这样就充分保护动物了，臭傻逼们[打哈气],6
卧槽，大半夜的被某个人的言论搞得好恶心，日哟，你除了再版某本书，除了提及陈年旧事，除了自作多情卖CP萌，除了自作多情，除了没下限你能不能干点别的啊？,6
写点没人看的书去行不行？,6
大家都懒得甩你，各种粉转黑，你还TM得在那边自己跟自己玩生气以为别人TM很在意你……,6
其实近两个月盈江已先后发生1200多次5级以下的地震，可新闻媒体从来没关注过，恩，两会什么的可重要了，即使说些没可行性的提案那也是高贵的政治，远比不足五级的地震重要是吗？,6
多说无益，如果有下一次，算我瞎了眼。,6
那位大叔，请你想明白，你也是大人了，什么事情先找找自己的原因，别骂女人知道么？,6
有本事你冲爷们儿来，别装柔弱博同情，那不是男人，你要冲我来就直接来，威海市文化西路180号，别他妈的打电话到我导员那里。,6
妈的，一到考试就这么多破事儿，高考是，考研也是。,6
换我早一巴掌抽死她了，这是毛啊，太不对了，宣传的神马思想，气死我了真又气死我了,6
新浪微博在抽什么疯吗?,6
临沂 你们的恶只会激起更多人的怒和恨 中国的爷们们 方向临沂 Go 我给你们募捐路费去 操 我真的怒了 欺人太甚 欺人太甚,6
小狗今天刚打完最后一针，我去哪打狂犬疫苗啊是不是还要打那个巨贵的免疫球蛋白啊是不是还得打破伤风针啊我的粉丝里有没有大夫啊。。。。。。。,6
难道我这次进货带的银子也只够收一两件东西的，MD没天理啦。,6
我们曾以为那些委员只是政府传声筒，只是尸位素餐的无能者，但我们错了！,6
他们早已成为权力的同谋，权贵的代言，并且干的废寝忘食，无比尽责。,6
倒板的出租车，明明右转绿灯，又是高峰，他居然停着收钱下人，堵住一长串的车，忍不住在路口摇下车窗对他吼了一嗓子，你开车有没有公德啊！！！,6
难道中央不知道下面基层县有多腐败吗？,6
不想管了吗？,6
被失踪之事屡屡发生，难道这不属于非法拘禁吗？,6
这他妈就是距离，真不上进！！efforts！！！,6
死维尼去死。,6
早晚下车，笑等 不喊崽子们就表喊，不稀罕，我们就是冷艳高贵就是不喜欢你们叫无关人员。,6
操。,6
啊啊啊啊啊啊啊啊。。,6
为什么电视台这时候走字幕！！！！,6
啊啊啊啊啊啊啊啊啊啊啊啊。。。,6
孟非：为一尝金毛肉的味道残忍杀了自己养了两年的金毛。,6
如果大家能确定这幅照片及文字内容的真实性，那就.人肉这个畜生!,6
有一个姑娘，他爸他妈养了她二十多年，她没吃你家一口饭，就因为她爱你，就得离开父母，把你爸妈当亲爸亲妈，照顾你大半辈子，从一个如花似玉的姑娘变成一个只知油盐酱醋的妇人，十月怀胎生下的孩子还得跟你姓，如果你还负她，你TMD就该下地狱！！,6
他吃的是特供的，我TM吃有毒的。,6
———— 这样的XX要爱你去爱吧~,6
我生活在一个奇妙的国家，我缴税和各种费养活公务员，要看脸色，缴费给医院，要看脸色，我向电信交钱，要跪求电信来修我的网络，还要看脸色，我不敢骂政府，因为我怕被抓，我不敢骂医院，因为涉及到生命，但是上海电信，我操你妈,6
还有，某些港霉能不能不那么多事！,6
人家的家事也管！,6
你们是不是没事找事！,6
看不得别人过消停的日子啊！,6
太可恶了！,6
北京家乐福大钟寺店一桶标价18.6元的食用油，结算时，购物小票上的价格竟变成76元，高出3倍多。,6
对于低价标签中混有高价的食用油，超市方面一直没给出令人信服的解释。,6
难道是双汇知道15号后有问题，故意甩卖？,6
如果是这样，真是不厚道！,6
这就是我们所谓的一衣带水的邻居吗？,6
为什么我找你的时候你都不理。,6
你是什么意思？,6
可为什么告诉你的朋友你没有跟她在一起，只是暧昧而已，我在想，如果她知道了，该有多难过。,6
为毛西餐里没有面条啊！,6
丫的抓到就是你的死期！,6
MD 之前做的太绝了。。。。。。。,6
我浩浩偶吧的图一张也没剩下。。。。。。。。。。。。。。。。。。。。。。,6
我要不是一个一个看过来真的没看到了就。。。,6
最可气的是，撞完我妈妈后肇事者竟然还逃匿了！,6
泥~~~~~~~~~~~~~~~~~~~~~~~~~~玛~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~啊~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,6
这种为了减少放映时间，多排上映场次的做法十分让人6！[ @热Cyrus ],6
真TM气人，真TM郁闷，人心真的太可怕了...！,6
自己的苦自己尝，什么真心朋友，患难夫妻，都是屁话。,6
心寒...,6
分享图片我什么都不想说 我会恶狠狠的请假 我发誓 要是我不请我就出门被车撞 TMD,6
排班是人吗 脑子有问题吗 不正常的吗 让领导来看看我的航班 这是你们逼我的 我会消极对待的 到时候别怪我 因为我是人 不是畜生 不像你们不爱家庭不要家庭,6
别以为我是好惹的,6
人人背后都有些腰板的[怒],6
"哪个无德的人在家门口这样晒鱿鱼的,吓的老子还以为外星人入侵地球了！！！",6
说实话我们天津球迷必须要团结起来，广东人道歉都不能被原谅，更别说至今他们还在广州日报以及羊城晚报说刘晓明指导的最佳教练名不副实，我们在这里想说一句，你恒大是不是把广东人的脸丢尽了，听说真正广州人不是很显富，不管怎样恒大算是跟天津结仇了，天津人绝不要买恒大的房子，不能去那里工作！,6
特别想说日本地震的民族表现不是日本人民素质高，而是平时的准备充足，预案得到，演练真实，就如同在水边长大的人会游泳，在山里长大的的人会辨别方向，做售前的知道自带投影仪讲标，做销售的知道如何应对讨价还价，我只想说是环境决定了一切，别tmd整出素质这种不靠谱的词汇，尤其是日本人的素质,6
尼玛今天我囧团海报的事没找你们算账呢，妖姐说，他们没素质是他们的事我们不能掉价……,6
这倒好，颠倒算到我们头上来了是吧……,6
以后别给我提素质，尼玛素质用在脑残身上是隔屁！！！！！！,6
擦！！！,6
那种大清早狂敲让我愤,6
四人团饭请给我圆润的滚去死!!!!!!!!!!!...,6
劳资不待见你们...!!!!,6
有多远给我滚多远!!!!!!,6
日你妈都不够!!!!!!!!!!!!!,6
下班高峰路上(6点多)，国兴大道省图段，三辆这种拉沙子大车在你正前方，一字排开，并驾齐驱，还打着转向灯互相超！,6
场面何其壮观！,6
//@weili://@Amo默:啊呸~！,6
要炸了先死的不是小日本啊！,6
反正是要死，为什么不能牺牲！,6
牺牲是光荣的，放任自流被污染是可耻的！,6
//@阿33:日本zf可以去shi了！！！,6
哼，也不管什么无良家长了，大辈儿牛x呗，自己干错什么还把小辈儿大骂一顿，我改出气筒了。,6
我就干啊！！！！,6
一个面试拖到晚上最后取消了！！！！,6
我还起个大早把小头发吹得服服帖帖的！！！！,6
穿个小白衬衫穿个小白袜合计给你来个文艺少年！！！！,6
我就干你啊！！！！,6
皮尔卡丹，你奶奶的是卡尔屁蛋！！！！,6
这特么一天也没消停，觉也没睡好，饭也没吃着！！！！,6
靠！！！！,6
为何国家的补贴不到位，这要问河北霸州的领导。,6
MLGB，妈的一个一米八几二十七八岁的大男人，MB顶天立地的东北爷们，让一群平均身高不到一米七，十几二十岁的丫头片子管的跟儿子似的逼得话都不能说这TM神马事儿啊！！,6
MBD还没见过哪个当明星的当得这么窝囊这么悲催的。,6
当时我很想顶两句嘴，大义凛然的说两句——放你妈的屁，你们日本才地沟油呢！,6
贺子珍死后，都不知道该如何给她一个称谓，最后定了一个：毛主席的亲密战友。,6
//@王毅敏:谁说房价假摔，根本就米摔！,6
总是误导！,6
谁告诉我，麻辣烫，沙县小吃，酸辣粉的直接致癌物质吧，我怒了····,6
//@环球资源外贸宋卓艺: 妈的，能不能告诉我什么能吃什么不能吃啊，谁给我答案啊，疯了，我要买个食品检测工具,6
"你是执政者,你愿意吗?",6
说谁谁知道，就不用跟这儿留言解释…,6
我晚上不吃饭了，我要大份芒果冰芒果布丁芒果西米露！！！,6
很想知道，哪个国家银行这么捞钱的？,6
大脸猫今天又准备放我鸽子了。,6
哼！,6
我会恨死她的。,6
5555~~·坏蛋，坏蛋！,6
都要走了还对我那么不好·[泪],6
我就纳闷了，我们这个年代怎么这么倒霉啊？,6
这百年一遇、千年一遇的灾害怎么都让我们赶上了，我们还能不能活了。,6
外面一直传话，说别人坏话，说一些根本无凭无据的扯的不能再扯的事的那些人啊，你们歇歇吧，这样你过了嘴瘾，给别人带来烦恼，你们就开心了是吗？,6
人生观价值观需要通过此等卑劣的手段得到体现而且如此容易得到满足的话，那你们的人生真是悲剧了，我相信经常毁我的这几个人一定也关注我了，请为后代积德,6
妹的…,6
拜仁吧有个NC就开始狂喷波尔蒂……,6
靠!!!!,6
肿么这么多人跟俺抢翔锅锅挖尊套烟[害羞],6
出题的人是傻逼吗?,6
哎出题的自己先张张知识吧,6
西方人为什么花重金在中国培植汉奸，因为他们害怕中国人团结一心，这十三亿人的团结在他们看来就是最大的威胁，他们以他们屠杀印第安人残暴心里来揣度中华民族，即使中国如他们所愿，变成他们的社会制度，他们也不会让中国人过好日子的，公知精英汉奸们，你们醒醒吧，他们需用的是中国永无止尽的内斗。,6
尼玛那是我举得手都酸了亲自录的呀！！,6
[怒] 而且传完替我还跟我说神马转码失败！,6
还是会有些气不过。,6
硕士时候辛辛苦苦那一整年，究竟换来一些什么。,6
尼玛我的字幕制作器也被虐抽风了！！！！,6
丫挺尸了打不开了！！！！！,6
画饼没问题，非要告诉我可以充饥，我就操你娘。,6
我了个去啊……,6
中国的无期徒刑是骗骗人的。,6
敢不敢像国外那样？,6
终身监禁，不得假释。,6
让贪官们生不如死！,6
还有中国联通，我新开通的3g号码，私人用的，才三个月，每天都有推销和什么讲课的垃圾电话和信息！,6
6！,6
此外，居然最后有内定奖项出台，抗议！,6
叼！,6
不值！[弱] [咆哮] [6],6
中国司机—开着全世界零售价最高车；,6
他们凭什么霸占赚钱？,6
这是靠权力霸占，出售的是霸占权。,6
谁有权出售黄河？,6
这实际上是财政部的部门利益绑架了国家利益和全局的国民利益！,6
新人新人！,6
全是这样的提问，心中就不忿，如果没有新人新面孔还有新电影吗，哪个名家又不是从新人开始的，如果永远是老面孔老题材老故事，中国电影会进步吗！,6
我是老新人就带新新人类一起进步怎么了。,6
为毛你们自己有问题要扯到108？,6
不要怪我，我真是莫名其妙受冤枉的火大。,6
当真我是欧巴桑没钱没地位，随便乱加给罪名给我们，就可以摆脱你们自己内部的问题？,6
但别觉得我是怕你们才忍气吞声。,6
可恶 我们不能再做沉默的羔羊 补课竟然补到月末 小年也不放假 正月十四还要上课 我们很生气 很闹心 我们几乎相当于包身工 早上天不亮就出门上学,6
晚上天很黑才回来 当今教育 也不顾我们的心理 一味的榨取 可换回的是什么 狠收补课费 我们决定告到教育厅 实在不行上电视 借助媒体 家长的心声也如此,6
昨天虚惊一场，临下降突然下落，强烈失重感堪比跳楼机！,6
众多小国娘吓得乱叫，已经下了平流层根本不是气流原因！,6
严重怀疑机长打瞌睡了！,6
要命，回程还是东航…,6
操！,6
现在的小偷防不胜防！,6
touch被偷了！,6
还有什么能吃？,6
还有什么食品可以放心食用呢？,6
我看大家不要读书了，把房子车子都卖了，到乡下买块地，想吃大米自己种，想吃猪肉自己养…………,6
我觉得轰掉了....,6
表情不觉得是一样的吗....,6
金在中你现在立刻给我炸毛...,6
尼玛的！,6
缺货尼玛上什么架啊！！！,6
老子设计图都画好了乃么没有料子了玛丽隔壁的！！！！,6
"我们要坚强的活着:尽管油价又涨了,房价还坚挺,尽管核辐射笼罩着天空,地震持续不断,尽管双汇含有瘦肉精,毒大米时有出现,尽管学位紧缺床位难求,孩子常在校园遭意外,尽管小三横行滥情成风,我们都要坚强的活下去,因为.......",6
因为墓地又涨了 ！,6
你妹的！,6
握拳！！！！！！！！！！！！！！,6
维尼越来越呈现白热化的程度了！！！！！！！！！！！！！！！！！,6
去他大爷的，兄弟我一生气，买了清华北边的商品房，06年的价，299万，俺掰脚指一算，妈的，在北大干一辈子，也挣不回十三分之一，这辈子算白活了。,6
MB围观死淡定的！！！,6
MB我们是维尼饭我们傲娇！！！！,6
谁说日本政府救灾得力的？,6
谁说日本民众足够淡定不抢购食物的？,6
谁说日本人在此次地震中的表现足以让全体中国人汗颜的？,6
给我死过来看看！！TNND！,6
总有一帮臭傻逼！,6
病的要死要活时候不露面！！,6
好起来出彩的时候全来了！！！,6
骂了隔壁！！！,6
救你妹的救助组织！！！！,6
我特么都懒得点名道姓了！！,6
1就是别指望我再给你们丫的一分钱！！,6
昨天的事想起来我好像还是很生气的=。,6
#NAME?,6
你有毛线资格。,6
你们的大师就是神马错都没有的万能大师就对了。,6
我们的花花和羊羊都是水货连累你们大师就对了是吧。,6
一个前一天晚上都不能把参赛花花花语逼出来的陪练团，比赛以后却对别人一个犹豫指手画脚。,6
晕，我又收到卓越的邮件说延时发货。。。,6
尼玛又是厂商制作问题！,6
星外星，你行不行啊？！,6
我只好忍不住说一句原谅你之前没发行过销量如此惊人的专辑，所以制作来不及。。。,6
尼玛,6
人贩子真是该杀啊！,6
谁谁泄露！,6
打110举报[抓狂],6
52路车我完全不知道是怎么绕的，坐了半小时，绕了一堆我不认识的路，才刚刚绕到长湖路上！,6
"紫马贱人,你禁我们言,可以.",6
"妈的踢人是什么戳回事,我操你妈的.",6
"那个叫千宴的贱人,昨晚踢我们踢得爽么?",6
丫的整个黑屏了！,6
尼玛黑屏了还在唱歌！,6
还不让罗志祥出来。,6
是想怎样啊。,6
那个不知道名字的所谓的韩国的神马组合也弄太久了吧。。。[怒][怒][怒],6
尼玛，我疯了，打开邮箱，看到的第一张图，像不像牵手!!!!!!!!!!!!!!!!!!!!,6
我贤赫啊啊啊啊啊啊啊，还没P过，只是截得一小部分图， 各种禁!!!!!!!!!!!!!!!!!!!,6
那是看的投入，表情跟着剧情变，你小子是看电视还是看美女啊。,6
批评！！！,6
晚上好好自我检讨！！,6
女的立刻给了男的一记耳光，骂道：你这个流氓！,6
你得有点自知之明吧···,6
死小孩儿竟然不理我，竟然跟我同学打得火热。,6
啊啊。,6
气死我了。[怒] [委屈],6
请各位博友转载，看看这军人是真是假,6
尼玛表达了神马思想感情你去把作者从坟里挖出来问啊！,6
我哪知道他为毛要用这个字啊！,6
他喜欢用就用啊关我P事啊！,6
卧槽！！,6
有可能我拍照的时候拍到你们，但你们不能好好说话么？,6
我根本就不像Judd好吧！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,6
中国的官员最幸福，基层调研，封闭交通，警车开道，警报常呜，随从数众，前呼后拥，接收汇报，假话连篇，毫无真言，陪吃陪玩，开支惊人。,6
咒他蛋疼菊紧！！,6
猛一看，差点打电话了~~后来一想，绝对是骗子。,6
尼玛的.,6
我靠！,6
怎么可能！,6
我宁可是自己用的，不想被后台某程序来糟蹋我的银子！,6
预告片中有她的镜头，害得我还以为她活了，Fuck，被骗啦！！,6
我无言以对，沉默很久后咬牙切齿狠狠的答道:为共产主义奋斗终生！！！[耶],6
别以为我是没主见的小绵羊，想在我这里听什么附和的话，免了吧，倚老卖老一边去，我怎么想就怎么说，不爱听就别让我评理，关我屁事啊你妹，爱离不离，跟我有半毛钱关系！,6
我就事说事，管你公的母的，错的就是错的，叨叨叨个没完烦死了一边玩儿蛋去！,6
ZT 李刚他儿子判刑三年监外执行你不关心，钱云会案按交通肇事罪结案你不关心，什么姚晨离婚了你那么激动做什么？,6
还不相信爱情了，人生观还改变了，你他妈傻逼了吧？,6
人家突尼斯、埃及的青年用facebook twitter联系上街游行干革命，你上人人除了看帅哥美女就是看星座，除了沉默就是流泪,6
越听越气，去他妈的精英教育。,6
还有多少急需解决的民生问题需用钱！,6
操，08年这个傻白要听我的，何至于此？,6
靠！,6
抱着人家干啥。,6
草你妈的！,6
然后我要送给 @圆通速递官方微博 四个打字，[ 草你大爷 ]我建议你们把这四个字裱起来挂在公司里收藏了。,6
我真他妈手贱，觉得系统好久没有换了，重装一遍。,6
讨厌！！！,6
--更主要的是分配不公，贫富悬殊太大，倚强凌弱，冻死骨-酒肉臭，不让百姓说真话，毫无诚信，用无休止的谎言苟延残喘--不把百姓逼上街头不罢休！,6
还以为有枪杆子就万万年？,6
我嘞个去啊！,6
为什么！,6
总是这个数字在一次又一次的刺激着我脆弱的小神经！,6
进屋就算了，还喝人家给的水，是脑子没长好吧，怎么蠢成这样。。。,1
活该被人抓去当实验品啊，真是笨死的= =,1
"感觉国安真有点输不起了,不管是球迷还是球员,从第一阶段假期回来开始,心态完全变了,真把自己当强队了,这样真不好,",1
女人所谓的失恋，其实就是青黄不接。,1
如果你前脚被郭德刚给踹了，后脚却被C罗接手了，还桑心个毛啊！,1
好心烦啊！！,1
很烦 很郁闷 虽然事情有所解决 但心里有了一个疙瘩 还是不舒服 可再想想也是 人哪有事事顺心的 没有挫折就不是人生,1
多好笑啊自家应援不给力开始怪别家?,1
我凭什么配合你给你爱逗应援啊?,1
一巡我儿子的SOLO居然是贤旭合唱啊TVT~你以为金厉旭的的嘴巴是钢琴键啊,1
走吧走吧，碍眼的很！！,1
地方政府违约开始了！,1
上海城投打响第一枪！,1
上海某地产城投公司本月起停止向银行偿还流动贷款。,1
上海这样债务算好的都这样，其它政府的境地就更不乐观了。,1
央行迟迟不肯加息就是担心这些地方政府融资平台违约，但最终还是扛不住了，看来问题比想象中的更严重~浦发上海银行…,1
整晚手在敲桌子，趴在在桌上翻来覆去，我去…,1
你当桌子是你的床，我也不是你同床的人啊！,1
真想让牧秦陪你睡，直到你体无完肤，摇摇欲坠为止！！[闪电],1
那几个女人不只是聒噪..,1
简直就是噪音制造者...,1
喔喔..,1
啊啊..的..,1
警察表示要严肃追究报警人责任-_- 纠结,1
罗先生前段时候被他们MBA班招回去听了两节课，讲的就是微博营销，丫回来我BS他说，听我讲得了。。。。。,1
MD，真开了眼了,1
所以物价上涨难以遏制，关键在于一个利益链，一般老百姓都看得出，上层却不顾左右而言他，靠行政遏制物价，不如釜底抽薪根除上涨的关键因素物流成本。,1
顺便问一下，我国物价局现在究竟在忙啥？,1
这两天心里特闷的慌。讨厌这种感觉。,1
心无居所的围脖:教育部似乎总在叫停课外补习、抑制择校行为，为什么就管不住，还是根本不作为？,1
//@风暴骆驼：长期停留于无产阶级时代，2007年，国家政策启蒙了国人资产的概念，如同老处知晓男女之道，如今政策，如同强行禁欲，抹杀了人的行为，抹杀的了思想吗，不动产放眼中外古今，都是一等一的资产，并非简单的住人的窝！,1
去投资属性，只是管理者吃饱后放的屁，而限购恰恰佐证了，那屁很臭！,1
信不信由你：许多天空是被手遮住的；,1
许多人是被豆腐渣砸死的；,1
许多钱是由权变的；,1
许多官是钱买的；,1
许多良心是有标价的；,1
许多真相是虚构的。,1
怎么沟通不来~,1
你哪还有一点点攻的样子， T T 离我远点，别碰我。。。。。,1
觅觅，你干嘛那么听话，他让你离远点你就应该一直站他身边= = fr re131ka@ yt,1
两人在一起的样子，怎么感觉有点三八 = = 换句话说，很家常，很闺蜜？,1
明明头发还不够长，心急什么啊……,1
是市场教育了他，是高CPI教育了他，根本不用中介来忽悠！,1
就不上地址了 不能给人找存在感PS 这种皮不是第一个了昂 可总和那什么有点儿关系╮(╯_╰)╭,1
但是，天底下哪有主人完全不给狗粮的道理？,1
于是，中国的媒体，怎么看怎么人格分裂：一方面匍匐事主，一方面又为打野食干些坏事儿。,1
你以为你杰拉德附体了？,1
比赛踢了99分钟，你跑了98分，剩下一分被人铲的满地打滚，你不累啊？,1
你那小短腿是要跑断啊？,1
你以为你谁啊？,1
你就一小P孩！,1
人家有伤不能坚持，你就能啊？,1
你没伤啊？,1
你不疼啊？,1
纯粹觉得这P太亮，刚好又想到有天看到2J抱抱时的哀怨，顺便就发上来，真是各种苦逼有天帝啊~~~~[挖鼻屎] 碎觉········[路过],1
环节不紧密，细节疏漏，人员安排混乱，这样的活动能成功就见鬼了！,1
高层不从自身找原因，再怎么给员工压力，员工再怎么努力也没用，就这么恶性循环吧，早晚都得完。,1
我不喜欢AJ ·······,1
为什么大家都喜欢AJ,1
开始我不知道AJ是什么现在我知道是什么了！！,1
AJ 真土就和上个世纪的东西一样！,1
所以不恭维！,1
我很晕- - ||虽然不该纠结了。,1
最差的是大学，国家垄断、质次价高。,1
不然肯定是纳税人白花冤枉钱。,1
Weico客户端老卡机。。。,1
房价高是因为老百姓太有钱了，火车票太难买是因为票价太低了！,1
人民代表？,1
你说你那么多漂亮衣服，干嘛非穿这个!!!,1
跟阿恺穿同款的也行啊!!!!!!!!,1
尼玛啊，咋整啊[晕],1
傻帽这是怎么了 全体员工想吃糕了么 ???????,1
三八妇女节，我在投诉不知道是不是一男人，没跟我联系过，没给我对话过，随便给我差评，服务差，然后我发现这年头开店是弱势群体嘛，投诉还诸多步骤，写论文，做图，排队儿拿号。。。,1
咋欠谁的呢？,1
投诉也这么折腾。。。,1
当金钱成为了衡量感情的尺度，感情也就只剩下钱情而无感动了；当面子成了生活中难以避开的东西，生活也就只剩下维系面子而忍着实在的痛了。,1
面子文化，中国人生活累之源之一。,1
官来官走，车来车去，整天干部在换新车！,1
中国每年用于公车2000亿元，中国全年教育经费和医疗经费加起来也不到2000亿元。,1
中国纳税人到底是傻还是装傻？,1
现在赶往533医院，估计又是拍保安了。,1
减肥行动7月正式启动，誓死不做一个114J的胖子！,1
不远将来，我们都会拿到百万月薪，然后吃着五万一棵的白菜，每天早上从我们每平米一亿的家里出发，花十万买张票坐着公交车去上班，真是和谐幸福的社会主义生活,1
人在咖啡店说话的声咋越来越大了呢？,1
今天帮别人刷了347个粉丝，累死人了。,1
明天帮他刷了以后再也不刷了，手指头都按痛了。,1
3，作为一个社会底层平民，恨美国是是极其愚蠢的。,1
还有那边走边吃着包子，喝着豆浆的武林高手，一下车就张嘴骂街的怂逼。,1
你们都是一号线早上最美的风景。,1
有些人你真是放过我吧。。,1
哥真的不想跟你说话啊。。,1
哥现在最想搬出去的理由真的已经不是不想见到他而是不想见到你了。。|||。。。,1
你每天不喷哥是不是觉得霓虹的生活就无法继续啊。。,1
哥到底哪点让你这么不爽了。。,1
"哥表示哥今天放学真的没有跟你说话，我真的是在跟别的妹纸说话,尼玛饶了俺好伐",1
这也是某些极端宗教的邪恶之处、愚昧之处。,1
就因为没在中国公映，有些脑子欠抽的人就谈什么民主，你们总想国家带给你们什么，你怎么不想想你为国家做过什么？,1
同样是喜欢电影的人，就这种浮躁的心态，怎么能欣赏的了电影？,1
演什么电视剧啊！！！,1
好好给我唱歌啊！！！,1
这才是你的舞台啊！！！,1
18岁还没到啊有木有！！！,1
一脚把内啥艾薇儿踹飞了给！！！,1
马化腾刚刚讲完：全平台开放，而不是有所保留，另外一手，就从总裁办下令，终止跟YY的一切合作，包括已经签了合同的合作都停止。,1
我想大家都是明白人。,1
敢情现在嘴巴大就是Julia Roberts了？,1
捧得太过就是棒杀，这道理，难道某人的团队不懂？,1
皇家国产了，还要调价，他们以为自已是谁？,1
最看不惯质量不咋地，就知道赚黑心钱的生产商了。,1
现阶段的网络安全一方面如同丈母娘和未婚女子对于急于结婚的男人，是刚性需求；另一方面，有的安全产品如同那花瓶，看看而已，有，比没有强。,1
我所在的云南玉溪华宁县县城占道经营现象很多，有的弄几个空箱子摆在人行道上，人行道成了人难行，甚至要与车跻马路行，为什么没有人来管一管呢？,1
上了微博才知道祖国遍地是强拆，总结一下强拆基本步骤（从来的车看）：1、小轿车（谈条件）；2、面包车（威胁）；3、铲车（硬拆）；4、拖斗车（黑社会出面）；5、警车（劝告）；7、救护车（送医院）；6、装甲车（镇压）,1
各种维尼文，现实的半现实的非现实的现代的古代的神话的穿越的，还有TMD COS文有没有有没有！！！,1
各种图文视频饭制，语录箴言调戏剧场MV，维尼连续剧电影，还出预告片，有没有有没有！！！,1
各种投票，重要的不重要的团体的个人的TC的PC的泰国的还有TMD法兰西的西班牙的有没有有没有！！！,1
特想知道这位律师，是什么时候执业的，什么时候获全国十佳律师的。,1
//@陈有西律师在上海:好代表啊。,1
一定可以连任。,1
一位计生办工作人员的话：说我们非法关押，你可以去告。,1
你肯定告的赢。,1
反正由政府赔钱，按每个月5000块赔给你，关你三个月，赔你15000元。,1
有用咩？,1
整点用用的措施不行吗？,1
我只打开了自带浏览器上新浪网，体验不好，因为用的是电阻屏，触摸的手感不舒服，双击网页放大，就是慢动作，卡的不行。,1
我发现很多这样的平板都没有返回，主菜单等按键，都是虚拟按键在定栏，体验差，不建议买。,1
明明是个护垫大小的考试量，却有着量多日用型的考试范围，需要学生夜用加长型地复习。,1
但即使这样，还是会侧漏……,1
哎，辛苦人贩子们，但也庆幸春春没在飞机上耗太长时间，没准下回录节目的时间在白天，大家都不用那么累了。,1
1、电话长途漫游费，在中国任何一个地方打手机不会额外增加运营成本，这项收费极为不合理，全世界罕见；,1
2、汽油柴油费，08年原油150美金时候的油费只是现在一半，中国油费比美国还高。,1
走进科学真的很科学！,1
你以为古代啊 哪个女的肯啊 你怎么不说人生最绚烂的一天 更应该精彩的度过啊 靠 结婚这种事你们男的最好就是简单点过,1
有人为变相攻击改革开放，总说过去多好多好，人多单纯，老大爷倒地后人民群众为了抢着扶能打起来，社会安全到几乎道不拾移夜不闭户，俺终于忍不住回了句：真相是大家都穷疯了，走路不抬头只看地都见不着钱，不闭户那是人民相信贼来了真没啥值得偷的。,1
更别说天灾人祸饿死整死了几千万同胞了。,1
一节能公司老总要求员工落实领导的讲话，一员工说：以后公司再死人，不用棺材了，直接下葬，为国家节约木材！,1
一小经理：干脆竖着埋，这能节省土地！,1
秘书溜须地：最好埋一半，不仅能知道谁是谁，还能节约土地和木材，连墓碑石都省下了！,1
一年一度的高考终于落下帷幕，大家都在静静地等待入取分数线，我想，已经毕业的、或将要毕业的、还在读大一大二大三的学姐学哥们应该给准备上大学的学弟学妹们说说良心话，在大学的课程里真的能学到真才实学吗？,1
历史图片：镇江市钛粉厂每天大量的化工污水排放长江，下游不到1000米处是丹阳市自来水取水处（摄于世界环境日刚刚过去的2009年6月10日）。,1
幸好被发现了，否则这水喝下去……,1
然后不安稳的睡睡醒醒到现在..,1
好久没有这样厌恶一个人..,1
个以为，说明书式的育儿书已经不少了，同质品泛滥，空间有限。,1
各位看官，话说有家B公司，为了和A公司竞争，异常积极地通过各种手段，帮A公司的员工找新工作，不一定是挖墙角，只要达到A公司员工流失的目的即可。,1
让人看不起啊！,1
竞争压力再大，也不能做这样的B事啊！,1
"从徐家汇到宜山路仅一站,有个持挎包四眼男是小偷[鄙视] 哈哈,虽然本小姐捧着MP4一心看着玄彬,也没在意他贴我很紧,但幸亏包包够大够深啊[偷笑] 就算被拉开一点拉链,这厮也没能得逞[做鬼脸] HOHO",1
呵呵，量多质差，有何值得炫耀的。,1
我总结国产电视剧大多分为这几个类型：国共党争的多，抗日的少；情感出轨的多，贴近生活的少；历史剧多，符合实情的少；国内播放的多，出口的少；糟蹋钱和演员的多，让人爱看的少。,1
凡是国内得奖的大都是红色影片，为何？,1
为什么发廊的人都那么聒噪呢?,1
